,unique_key,complaint_description,source,status,status_change_date,created_date,last_update_date,close_date,incident_address,street_number,street_name,city,incident_zip,county,state_plane_x_coordinate,state_plane_y_coordinate,latitude,longitude,location,council_district_code,map_page,map_tile
832,14-00003596,ARR Dead Animal Collection,Phone,Closed,2014-01-07 12:36:23+00:00,2014-01-06 19:00:15+00:00,2014-01-07 12:36:23+00:00,2014-01-07 12:36:23+00:00,"KRAMER LN & SELMA DR, AUSTIN, TX",,KRAMER LN & SELMA DR,AUSTIN,78758,TRAVIS,3128478.75,10112789.0,30.38269951,-97.69478891,"(30.38269951, -97.69478891)",0,496P,ML32
833,14-00002946,ARR Dead Animal Collection,Phone,Closed,2014-01-07 12:38:26+00:00,2014-01-06 05:41:05+00:00,2014-01-07 12:38:27+00:00,2014-01-07 12:38:26+00:00,"10507 MELLOW MEADOWS, AUSTIN, TX",10507,MELLOW MEADOWS,AUSTIN,78750,WILLIAMSON,3095203.43126543,10140144.8021967,30.46002435,-97.79831493,"(30.46002435, -97.79831493)",0,433M,MF38
834,14-00003514,ARR Dead Animal Collection,Phone,Closed,2014-01-07 12:39:48+00:00,2014-01-06 17:35:40+00:00,2014-01-07 12:39:48+00:00,2014-01-07 12:39:48+00:00,"1101 REBBECA DR, AUSTIN, TX",1101,REBBECA,AUSTIN,78758,TRAVIS,3129961.6148403,10115123.3218406,30.38901938,-97.68991154,"(30.38901938, -97.68991154)",0,496K,ML32
835,14-00003161,ARR Dead Animal Collection,Phone,Closed,2014-01-07 12:41:25+00:00,2014-01-06 12:32:18+00:00,2014-01-07 12:41:26+00:00,2014-01-07 12:41:25+00:00,"5208 BERKMAN DR, AUSTIN, TX",5208,BERKMAN,AUSTIN,78723,TRAVIS,3128231.71350596,10084849.8872,30.30591576,-97.69767134,"(30.30591576, -97.69767134)",0,556T,ML25
836,14-00003416,Found Animal - Pick Up,Phone,Closed,2014-01-07 12:59:07+00:00,2014-01-06 16:32:18+00:00,2014-01-07 12:01:04+00:00,2014-01-07 12:59:07+00:00,"1201 CARLOTTA LN, AUSTIN, TX",1201,CARLOTTA,AUSTIN,78733,TRAVIS,3072662.25,10095525.0,30.33875983,-97.87297458,"(30.33875983, -97.87297458)",0,522S,MC28
837,14-00003727,Sign - Traffic Sign Maintenance,Web,Closed,2014-01-07 13:13:26+00:00,2014-01-07 08:08:29+00:00,2014-01-07 13:13:27+00:00,2014-01-07 13:13:26+00:00,"9000 S CONGRESS AVE, AUSTIN, TX",9000,CONGRESS,AUSTIN,78748,TRAVIS,3100692.83088375,10033851.8053322,30.16749322,-97.7886132,"(30.16749322, -97.7886132)",0,674S,MG13
838,14-00003876,Loose Dog,Phone,Closed,2014-01-07 13:24:10+00:00,2014-01-07 10:22:58+00:00,2014-01-07 12:26:07+00:00,2014-01-07 13:24:10+00:00,"6721 DOYAL DR, AUSTIN, TX",6721,DOYAL,AUSTIN,78747,TRAVIS,3115880.1865954,10028924.8177754,30.15298564,-97.74093118,"(30.15298564, -97.74093118)",0,705A,MJ12
839,14-00002696,Loose Dog,Phone,Closed,2014-01-07 13:29:16+00:00,2014-01-05 14:27:06+00:00,2014-01-07 12:31:12+00:00,2014-01-07 13:29:16+00:00,"3517 SAVAGE SPRINGS DR, AUSTIN, TX",3517,SAVAGE SPRINGS,AUSTIN,78754,TRAVIS,3146154.71156228,10104869.9904347,30.35976682,-97.63935545,"(30.35976682, -97.63935545)",0,527G,MP30
840,14-00003315,Found Animal - Pick Up,Phone,Closed,2014-01-07 13:39:12+00:00,2014-01-06 15:22:23+00:00,2014-01-07 12:41:09+00:00,2014-01-07 13:39:12+00:00,"2705 CHARLESWORTH DR, AUSTIN, TX",2705,CHARLESWORTH,AUSTIN,78745,TRAVIS,3090770.33209673,10047405.3910337,30.20537048,-97.81903432,"(30.20537048, -97.81903432)",0,643P,ME17
841,14-00001034,Loose Dog,Phone,Closed,2014-01-07 13:44:12+00:00,2014-01-02 15:31:05+00:00,2014-01-07 12:46:09+00:00,2014-01-07 13:44:12+00:00,"2901 CENTRUM DR, AUSTIN, TX",2901,CENTRUM,AUSTIN,78754,TRAVIS,3145227.45454264,10106420.5505927,30.36409071,-97.6421757,"(30.36409071, -97.6421757)",0,527C,MP30
842,14-00003721,Loose Dog,Phone,Closed,2014-01-07 14:04:19+00:00,2014-01-07 07:57:10+00:00,2014-01-07 13:06:15+00:00,2014-01-07 14:04:19+00:00,"S FM 973 RD &E SH 71 WB, AUSTIN, TX",,S FM 973 RD &E SH 71 WB,AUSTIN,78617,TRAVIS,3148030.19,10047639.16,30.20232666,-97.63780727,"(30.20232666, -97.63780727)",0,647U,MP16
843,14-00004017,Traffic Signal - Maintenance,Phone,Closed,2014-01-07 14:05:44+00:00,2014-01-07 13:59:22+00:00,2014-01-07 14:05:44+00:00,2014-01-07 14:05:44+00:00,"NUCKOLS CROSSING RD &E STASSNEY LN, AUSTIN, TX",,NUCKOLS CROSSING RD &E STASSNEY LN,AUSTIN,78744,,3116184.66,10043565.28,30.19321014,-97.73888789,"(30.19321014, -97.73888789)",0,645X,MJ16
844,14-00000906,Loose Dog,Phone,Closed,2014-01-07 14:19:16+00:00,2014-01-02 13:11:07+00:00,2014-01-07 13:21:12+00:00,2014-01-07 14:19:16+00:00,"ESCARPMENT BLVD & SH 45 EB, AUSTIN, TX",,ESCARPMENT BLVD & SH 45 EB,AUSTIN,78739,TRAVIS,3065323.92,10038011.25,30.18110272,-97.90021882,"(30.18110272, -97.90021882)",0,671F,MA15
845,14-00003155,ARR Street Sweeping,Phone,Closed,2014-01-07 14:26:20+00:00,2014-01-06 12:21:32+00:00,2014-01-07 14:26:20+00:00,2014-01-07 14:26:20+00:00,"2400 TOULOUSE DR, AUSTIN, TX",2400,TOULOUSE,AUSTIN,78748,TRAVIS,3089009.36956579,10039023.2535595,30.18243834,-97.82520564,"(30.18243834, -97.82520564)",0,673E,ME15
846,14-00003159,ARR Street Sweeping,Phone,Closed,2014-01-07 14:33:31+00:00,2014-01-06 12:25:45+00:00,2014-01-07 14:33:32+00:00,2014-01-07 14:33:31+00:00,"2619 ALCOTT LN, AUSTIN, TX",2619,ALCOTT,AUSTIN,78748,TRAVIS,3085615.28018656,10035836.5663434,30.17388847,-97.83617112,"(30.17388847, -97.83617112)",0,672R,MD14
847,14-00000999,Loose Dog,Phone,Closed,2014-01-07 14:34:17+00:00,2014-01-02 14:52:42+00:00,2014-01-07 13:36:14+00:00,2014-01-07 14:34:17+00:00,"14503 DEAF SMITH BLVD, AUSTIN, TX",14503,DEAF SMITH,AUSTIN,78725,TRAVIS,3162781.58975059,10059273.458502,30.23331513,-97.59021772,"(30.23331513, -97.59021772)",0,618V,MR19
848,14-00003978,Found Animal - Pick Up,Phone,Closed,2014-01-07 14:39:17+00:00,2014-01-07 12:35:05+00:00,2014-01-07 13:41:14+00:00,2014-01-07 14:39:17+00:00,"11309 LAPOYNOR ST, MANOR, TX",11309,LAPOYNOR,MANOR,78653,TRAVIS,3169909.71666437,10096929.7776244,30.3363374,-97.56468592,"(30.3363374, -97.56468592)",0,529X,MS28
849,14-00004002,Code Compliance,Phone,Closed,2014-01-07 14:45:49+00:00,2014-01-07 13:30:16+00:00,2014-01-07 14:45:49+00:00,2014-01-07 14:45:49+00:00,"2314 WICKERSHAM LN 205, AUSTIN, TX",2314,WICKERSHAM,AUSTIN,78741,TRAVIS,3121359.40762806,10056529.4449229,30.22851345,-97.72154991,"(30.22851345, -97.72154991)",0,615Y,MK19
850,14-00003891,Sidewalk Repair,Phone,Closed,2014-01-07 14:48:41+00:00,2014-01-07 10:38:02+00:00,2014-01-07 14:48:45+00:00,2014-01-07 14:48:41+00:00,"11418 BIRCHOVER LN, AUSTIN, TX",11418,BIRCHOVER,AUSTIN,78754,TRAVIS,3154041.09246695,10101947.6707116,30.35120648,-97.61458421,"(30.35120648, -97.61458421)",0,528K,MQ29
851,14-00003121,Loose Dog,Phone,Closed,2014-01-07 14:49:18+00:00,2014-01-06 11:40:46+00:00,2014-01-07 13:51:15+00:00,2014-01-07 14:49:18+00:00,"STROUP CIR & PYRAMID DR, AUSTIN, TX",,STROUP CIR & PYRAMID DR,AUSTIN,78734,TRAVIS,3050391.52,10109947.72,30.37974228,-97.94257362,"(30.37974228, -97.94257362)",0,490P,WY32
852,14-00004034,Traffic Signal - Dig Tess Request,Phone,Closed,2014-01-07 14:50:58+00:00,2014-01-07 14:18:37+00:00,2014-01-07 14:50:58+00:00,2014-01-07 14:50:58+00:00,"3903 TONKAWA TRL, AUSTIN, TX",3903,TONKAWA,AUSTIN,78756,TRAVIS,3113127.99952309,10085419.7590555,30.30845719,-97.74547862,"(30.30845719, -97.74547862)",0,555S,MJ25
853,14-00003939,Traffic Signal - Dig Tess Request,Phone,Closed,2014-01-07 14:51:27+00:00,2014-01-07 11:50:21+00:00,2014-01-07 14:51:28+00:00,2014-01-07 14:51:27+00:00,"CABOB ST & PARELL PATH, AUSTIN, TX",,CABOB ST & PARELL PATH,AUSTIN,78744,TRAVIS,3115121.25,10043027.0,30.19179865,-97.74229257,"(30.19179865, -97.74229257)",0,645W,MJ16
854,14-00003941,Traffic Signal - Dig Tess Request,Phone,Closed,2014-01-07 14:51:54+00:00,2014-01-07 11:51:33+00:00,2014-01-07 14:51:54+00:00,2014-01-07 14:51:54+00:00,"OVERBROOK DR &E 51ST ST, AUSTIN, TX",,OVERBROOK DR &E 51ST ST,AUSTIN,78723,TRAVIS,3132334.5,10081749.0,30.29712407,-97.6849076,"(30.29712407, -97.6849076)",0,556Y,MM25
855,14-00004003,Traffic Signal - Dig Tess Request,Phone,Closed,2014-01-07 14:52:34+00:00,2014-01-07 13:33:37+00:00,2014-01-07 14:52:35+00:00,2014-01-07 14:52:34+00:00,"INTERCHANGE BLVD & GARDNER RD, AUSTIN, TX",,INTERCHANGE BLVD & GARDNER RD,AUSTIN,78721,TRAVIS,3132392.75,10066212.0,30.25441195,-97.68589462,"(30.25441195, -97.68589462)",0,616G,MM21
856,14-00004004,Traffic Signal - Dig Tess Request,Phone,Closed,2014-01-07 14:53:02+00:00,2014-01-07 13:35:12+00:00,2014-01-07 14:53:02+00:00,2014-01-07 14:53:02+00:00,"4513 BULL CREEK RD, AUSTIN, TX",4513,BULL CREEK,AUSTIN,78731,TRAVIS,3110577.34021696,10089871.1233259,30.32085624,-97.75323231,"(30.32085624, -97.75323231)",0,554H,MH27
857,14-00004009,Traffic Signal - Dig Tess Request,Phone,Closed,2014-01-07 14:53:30+00:00,2014-01-07 13:43:14+00:00,2014-01-07 14:53:31+00:00,2014-01-07 14:53:30+00:00,"2312 MORELOS ST, AUSTIN, TX",2312,MORELOS,AUSTIN,78702,TRAVIS,3123064.63237047,10068481.055405,30.26125614,-97.71526148,"(30.26125614, -97.71526148)",0,615D,MK21
858,14-00003949,Sidewalk Repair,Phone,Closed,2014-01-07 14:53:40+00:00,2014-01-07 12:01:44+00:00,2014-01-07 14:53:40+00:00,2014-01-07 14:53:40+00:00,"E 6TH ST & WALLER ST, AUSTIN, TX",,E 6TH ST & WALLER ST,AUSTIN,78702,TRAVIS,3118217.75,10069512.0,30.26440274,-97.73053309,"(30.26440274, -97.73053309)",0,585X,MJ22
859,14-00004023,Traffic Signal - Dig Tess Request,Phone,Closed,2014-01-07 14:54:09+00:00,2014-01-07 14:07:46+00:00,2014-01-07 14:54:09+00:00,2014-01-07 14:54:09+00:00,"E CESAR CHAVEZ ST &E 2ND ST, AUSTIN, TX",,E CESAR CHAVEZ ST &E 2ND ST,AUSTIN,78702,TRAVIS,3125468.75,10065063.0,30.25170473,-97.70790419,"(30.25170473, -97.70790419)",0,616E,ML21
860,14-00004011,Pavement Failure,Phone,Closed,2014-01-07 14:59:25+00:00,2014-01-07 13:48:31+00:00,2014-01-07 14:59:26+00:00,2014-01-07 14:59:25+00:00,"7000 KYLE DR, AUSTIN, TX",7000,KYLE,AUSTIN,78752,TRAVIS,3131765.40521188,10090773.5858784,30.32196826,-97.68602989,"(30.32196826, -97.68602989)",0,556G,MM27
861,14-00003973,Code Compliance,Phone,Closed,2014-01-07 15:01:11+00:00,2014-01-07 12:31:57+00:00,2014-01-07 15:01:12+00:00,2014-01-07 15:01:11+00:00,"700 FRANKLIN BLVD 204, AUSTIN, TX",700,FRANKLIN,AUSTIN,78751,TRAVIS,3118422.49476448,10090411.5993636,30.32183925,-97.72833462,"(30.32183925, -97.72833462)",0,555G,MK27
862,14-00003981,Loose Dog,Phone,Closed,2014-01-07 15:04:20+00:00,2014-01-07 12:43:06+00:00,2014-01-07 14:06:16+00:00,2014-01-07 15:04:20+00:00,"7601 DAFFAN LN 107, AUSTIN, TX",7601,DAFFAN,AUSTIN,78724,TRAVIS,3151543.5132748,10089351.975342,30.3167512,-97.62347286,"(30.3167512, -97.62347286)",0,558J,MQ26
863,14-00003995,Injured / Sick Animal,Phone,Closed,2014-01-07 15:09:20+00:00,2014-01-07 13:08:48+00:00,2014-01-07 14:11:17+00:00,2014-01-07 15:09:20+00:00,"7610 LUNAR DR, AUSTIN, TX",7610,LUNAR,AUSTIN,78745,TRAVIS,3101252.82169357,10039708.0581224,30.18355595,-97.78641741,"(30.18355595, -97.78641741)",0,674E,MG15
864,14-00003964,Code Compliance,Phone,Closed,2014-01-07 15:11:38+00:00,2014-01-07 12:24:53+00:00,2014-01-07 15:11:39+00:00,2014-01-07 15:11:38+00:00,"W 32ND ST & BRYKER DR, AUSTIN, TX",,W 32ND ST & BRYKER DR,AUSTIN,78703,TRAVIS,3110294.5,10083914.0,30.30449898,-97.75456615,"(30.30449898, -97.75456615)",0,554V,MH25
865,14-00001659,Loose Dog,Phone,Closed,2014-01-07 15:14:20+00:00,2014-01-03 15:09:00+00:00,2014-01-07 14:16:17+00:00,2014-01-07 15:14:20+00:00,"2700 ALCOTT LN, AUSTIN, TX",2700,ALCOTT,AUSTIN,78748,TRAVIS,3084989.57918209,10035914.0549084,30.17414008,-97.8381452,"(30.17414008, -97.8381452)",0,672M,MD14
866,14-00003962,Code Compliance,Phone,Closed,2014-01-07 15:15:05+00:00,2014-01-07 12:24:15+00:00,2014-01-07 15:15:06+00:00,2014-01-07 15:15:05+00:00,"2121 W PARMER LN, AUSTIN, TX",2121,PARMER,AUSTIN,78758,TRAVIS,3127319.25,10124746.0,30.41564291,-97.69756674,"(30.41564291, -97.69756674)",0,466P,ML35
867,14-00003938,Code Compliance,Phone,Closed,2014-01-07 15:17:29+00:00,2014-01-07 11:48:39+00:00,2014-01-07 15:17:29+00:00,2014-01-07 15:17:29+00:00,"401 HAMMACK DR, AUSTIN, TX",401,HAMMACK,AUSTIN,78752,TRAVIS,3121288.16324665,10093161.283894,30.32921287,-97.7190498,"(30.32921287, -97.7190498)",0,555C,MK27
868,14-00001445,Loose Dog,Phone,Closed,2014-01-07 15:19:25+00:00,2014-01-03 09:45:22+00:00,2014-01-07 14:21:22+00:00,2014-01-07 15:19:25+00:00,"7409 WEST GATE BLVD, AUSTIN, TX",7409,WEST GATE,AUSTIN,78745,TRAVIS,3091012.75,10046029.0,30.20157189,-97.81836562,"(30.20157189, -97.81836562)",0,643T,ME16
869,14-00003922,Code Compliance,Phone,Closed,2014-01-07 15:19:32+00:00,2014-01-07 11:22:00+00:00,2014-01-07 15:19:33+00:00,2014-01-07 15:19:32+00:00,"4213 RED RIVER ST, AUSTIN, TX",4213,RED RIVER,AUSTIN,78751,TRAVIS,3120853.49416786,10083309.4955096,30.30215996,-97.72116038,"(30.30215996, -97.72116038)",0,555Y,MK25
870,14-00003920,Traffic Signal - Maintenance,Phone,Closed,2014-01-07 15:20:02+00:00,2014-01-07 11:15:28+00:00,2014-01-07 15:20:02+00:00,2014-01-07 15:20:02+00:00,"S CONGRESS AVE &E RIVERSIDE DR, AUSTIN, TX",,S CONGRESS AVE &E RIVERSIDE DR,AUSTIN,78704,,3113119.75,10066752.0,30.25714286,-97.74688011,"(30.25714286, -97.74688011)",0,615A,MJ21
871,14-00003759,Traffic Signal - Maintenance,Phone,Closed,2014-01-07 15:21:18+00:00,2014-01-07 09:05:31+00:00,2014-01-07 15:21:19+00:00,2014-01-07 15:21:18+00:00,"BRODIE LN & DAVIS LN, AUSTIN, TX",,BRODIE LN & DAVIS LN,AUSTIN,78749,,3083506.45999999,10043590.47,30.19533302,-97.84229354,"(30.19533302, -97.84229354)",0,642Z,MD16
872,14-00003216,Debris in Street,Phone,Closed,2014-01-07 15:22:00+00:00,2014-01-06 13:24:34+00:00,2014-01-07 15:22:01+00:00,2014-01-07 15:22:00+00:00,"BURNET RD & NORTHLAND DR, AUSTIN, TX",,BURNET RD & NORTHLAND DR,AUSTIN,78756,TRAVIS,3114630.75,10094191.0,30.33247183,-97.74006979,"(30.33247183, -97.74006979)",0,525W,MJ28
873,14-00001451,Loose Dog,Phone,Closed,2014-01-07 15:24:21+00:00,2014-01-03 09:54:20+00:00,2014-01-07 14:26:18+00:00,2014-01-07 15:24:21+00:00,"MANCHACA RD &W SLAUGHTER LN, AUSTIN, TX",,MANCHACA RD &W SLAUGHTER LN,AUSTIN,78748,TRAVIS,3089546.40000001,10035869.64,30.17373616,-97.82373159,"(30.17373616, -97.82373159)",0,673N,ME14
874,14-00001655,Bicycle Issues,Web,Closed,2014-01-07 15:24:22+00:00,2014-01-03 14:57:06+00:00,2014-01-07 15:24:22+00:00,2014-01-07 15:24:22+00:00,"3400 DUVAL ST, AUSTIN, TX 78751",3400,DUVAL,AUSTIN,78751,TRAVIS,3117664.25,10081302.0,30.29684717,-97.73141242,"(30.29684717, -97.73141242)",0,585B,MJ24
875,14-00004008,Injured / Sick Animal,Phone,Closed,2014-01-07 15:24:23+00:00,2014-01-07 13:42:10+00:00,2014-01-07 14:26:20+00:00,2014-01-07 15:24:23+00:00,"1600 CHIPPEWAY LN, AUSTIN, TX",1600,CHIPPEWAY,AUSTIN,78745,TRAVIS,3097668.24050079,10047866.7499685,30.20620818,-97.79717063,"(30.20620818, -97.79717063)",0,643R,MF17
876,14-00003269,Loose Dog,Phone,Closed,2014-01-07 15:29:22+00:00,2014-01-06 14:40:25+00:00,2014-01-07 14:31:19+00:00,2014-01-07 15:29:22+00:00,"W WILLIAM CANNON DR & WEST GATE BLVD, AUSTIN, TX",,W WILLIAM CANNON DR & WEST GATE BLVD,AUSTIN,78745,TRAVIS,3091904.53,10048096.78,30.20720049,-97.81539528,"(30.20720049, -97.81539528)",0,643P,ME17
877,14-00004027,Code Compliance,Phone,Closed,2014-01-07 15:31:13+00:00,2014-01-07 14:11:18+00:00,2014-01-07 15:31:14+00:00,2014-01-07 15:31:13+00:00,"1711 CULLEN AVE, AUSTIN, TX",1711,CULLEN,AUSTIN,78757,TRAVIS,3117592.06636293,10098267.2341177,30.34348664,-97.73038334,"(30.34348664, -97.73038334)",0,525T,MJ28
878,14-00003713,Debris in Street,Phone,Closed,2014-01-07 15:33:26+00:00,2014-01-07 07:35:56+00:00,2014-01-07 15:33:28+00:00,2014-01-07 15:33:26+00:00,"LAKE AUSTIN BLVD & EXPOSITION BLVD, AUSTIN, TX",,LAKE AUSTIN BLVD & EXPOSITION BLVD,AUSTIN,78703,TRAVIS,3103464.5,10076012.0,30.2832109,-97.77677916,"(30.2832109, -97.77677916)",0,584K,MG23
879,14-00003824,Injured / Sick Animal,Phone,Closed,2014-01-07 15:34:22+00:00,2014-01-07 09:50:41+00:00,2014-01-07 14:36:19+00:00,2014-01-07 15:34:22+00:00,"100 W 32ND ST, AUSTIN, TX",100,32ND,AUSTIN,78705,TRAVIS,3116231.46232838,10081274.8573859,30.29686461,-97.73595313,"(30.29686461, -97.73595313)",0,585B,MJ24
880,14-00004020,Code Compliance,Phone,Closed,2014-01-07 15:35:20+00:00,2014-01-07 14:04:28+00:00,2014-01-07 15:35:21+00:00,2014-01-07 15:35:20+00:00,"8201 PARTRIDGE BEND CV, AUSTIN, TX",8201,PARTRIDGE BEND,AUSTIN,78729,WILLIAMSON,3106164.57329378,10137831.9144996,30.45297503,-97.7637034,"(30.45297503, -97.7637034)",0,434Q,MH38
881,14-00003992,Code Compliance,Phone,Closed,2014-01-07 15:40:53+00:00,2014-01-07 13:02:04+00:00,2014-01-07 15:40:53+00:00,2014-01-07 15:40:53+00:00,"1054 SPRINGDALE RD G103, AUSTIN, TX",1054,SPRINGDALE,AUSTIN,78721,TRAVIS,3130328.58827872,10072295.5583066,30.27126942,-97.69197296,"(30.27126942, -97.69197296)",0,586T,ML22
882,14-00003885,Alley & Unpaved Street Maintenance,Web,Closed,2014-01-07 15:45:58+00:00,2014-01-07 10:33:39+00:00,2014-01-07 15:45:58+00:00,2014-01-07 15:45:58+00:00,"1200 BARTON HILLS DR, AUSTIN, TX 78704",1200,BARTON HILLS,AUSTIN,78704,TRAVIS,3104436.28061711,10068186.7980999,30.26163905,-97.77427149,"(30.26163905, -97.77427149)",0,614B,MG21
883,14-00003980,Code Compliance,Phone,Closed,2014-01-07 15:47:44+00:00,2014-01-07 12:41:25+00:00,2014-01-07 15:47:45+00:00,2014-01-07 15:47:44+00:00,"2307 CEDRICK CV A, AUSTIN, TX",2307,CEDRICK,AUSTIN,78748,TRAVIS,3088218.33135122,10036914.0751776,30.17668948,-97.82785886,"(30.17668948, -97.82785886)",0,673J,ME14
884,14-00003972,Animal Control - Assistance Request,Phone,Closed,2014-01-07 15:49:23+00:00,2014-01-07 12:30:19+00:00,2014-01-07 14:51:20+00:00,2014-01-07 15:49:23+00:00,"8600 N FM 620 RD, AUSTIN, TX",8600,620,AUSTIN,78726,TRAVIS,3081106.16756926,10127148.092144,30.42517287,-97.84397111,"(30.42517287, -97.84397111)",0,462M,MD35
885,14-00003935,Animal - Proper Care,Phone,Closed,2014-01-07 15:49:25+00:00,2014-01-07 11:44:48+00:00,2014-01-07 14:51:21+00:00,2014-01-07 15:49:25+00:00,"7005 MIRANDA DR, AUSTIN, TX",7005,MIRANDA,AUSTIN,78752,TRAVIS,3123856.31561796,10095161.4370043,30.33454477,-97.71076242,"(30.33454477, -97.71076242)",0,525Z,MK28
886,14-00003859,Loose Dog,Phone,Closed,2014-01-07 15:49:26+00:00,2014-01-07 10:05:53+00:00,2014-01-07 14:51:23+00:00,2014-01-07 15:49:26+00:00,"9323 MANCHACA RD, AUSTIN, TX",9323,MANCHACA,AUSTIN,78748,TRAVIS,3090565.9543011,10037962.5045864,30.17942589,-97.82035636,"(30.17942589, -97.82035636)",0,673K,ME14
887,14-00003977,Code Compliance,Web,Closed,2014-01-07 15:50:53+00:00,2014-01-07 12:34:53+00:00,2014-01-07 15:50:54+00:00,2014-01-07 15:50:53+00:00,"1135 WALTON LN, AUSTIN, TX 78721",1135,WALTON,AUSTIN,78721,TRAVIS,3132023.0,10068237.0,30.26000248,-97.6869128,"(30.26000248, -97.6869128)",0,616C,MM21
888,14-00003947,Code Compliance,Web,Closed,2014-01-07 15:58:12+00:00,2014-01-07 12:00:07+00:00,2014-01-07 15:58:13+00:00,2014-01-07 15:58:12+00:00,"2302 E WILLIAM CANNON DR 6 1 612, AUSTIN, TX 78744",2302,WILLIAM CANNON,AUSTIN,78744,TRAVIS,3110156.75,10041054.25,30.18669283,-97.75814635,"(30.18669283, -97.75814635)",0,674D,MH15
889,14-00001359,Loose Dog,Phone,Closed,2014-01-07 15:59:24+00:00,2014-01-03 08:05:17+00:00,2014-01-07 15:01:21+00:00,2014-01-07 15:59:24+00:00,"9021 KIMONO RIDGE DR, AUSTIN, TX",9021,KIMONO RIDGE,AUSTIN,78748,TRAVIS,3091626.13007478,10038419.7622901,30.18061694,-97.81696929,"(30.18061694, -97.81696929)",0,673F,ME15
890,14-00003940,Code Compliance,Phone,Closed,2014-01-07 16:01:18+00:00,2014-01-07 11:50:58+00:00,2014-01-07 16:01:19+00:00,2014-01-07 16:01:18+00:00,"401 W 2ND ST, AUSTIN, TX",401,2ND,AUSTIN,78701,TRAVIS,3112783.47828302,10069691.0044198,30.26524322,-97.74772855,"(30.26524322, -97.74772855)",0,585W,MJ22
891,14-00003868,Loose Dog,Phone,Closed,2014-01-07 16:04:25+00:00,2014-01-07 10:08:08+00:00,2014-01-07 15:06:22+00:00,2014-01-07 16:04:25+00:00,"2512 ELARA DR, AUSTIN, TX",2512,ELARA,AUSTIN,78725,TRAVIS,3147883.09944886,10051583.721816,30.21317915,-97.63797023,"(30.21317915, -97.63797023)",0,647L,MP17
892,14-00003921,Code Compliance,Web,Closed,2014-01-07 16:04:47+00:00,2014-01-07 11:17:14+00:00,2014-01-07 16:04:47+00:00,2014-01-07 16:04:47+00:00,"2102 MALDON PL STEALTH DORM #2, AUSTIN, TX 78722",2102,MALDON,AUSTIN,78722,TRAVIS,3122618.5,10076356.0,30.28293189,-97.71608738,"(30.28293189, -97.71608738)",0,585M,MK23
893,14-00003917,Code Compliance,Phone,Closed,2014-01-07 16:07:51+00:00,2014-01-07 11:07:22+00:00,2014-01-07 16:07:51+00:00,2014-01-07 16:07:51+00:00,"801 E 32ND ST, AUSTIN, TX",801,32ND,AUSTIN,78705,TRAVIS,3118523.25560896,10079493.1636333,30.29181969,-97.72882549,"(30.29181969, -97.72882549)",0,585C,MK24
894,14-00003895,Loose Dog,Phone,Closed,2014-01-07 16:09:25+00:00,2014-01-07 10:40:25+00:00,2014-01-07 15:11:22+00:00,2014-01-07 16:09:25+00:00,"6003 CAROLINE LN, AUSTIN, TX",6003,CAROLINE,AUSTIN,78724,TRAVIS,3167785.24582406,10068536.9539299,30.25843786,-97.57365078,"(30.25843786, -97.57365078)",0,619A,MS21
895,14-00003914,Animal - Proper Care,Phone,Closed,2014-01-07 16:09:27+00:00,2014-01-07 11:02:04+00:00,2014-01-07 15:11:24+00:00,2014-01-07 16:09:27+00:00,"1210 SOUTHPORT DR, AUSTIN, TX",1210,SOUTHPORT,AUSTIN,78704,TRAVIS,3104102.33641792,10057449.291012,30.23214427,-97.77611073,"(30.23214427, -97.77611073)",0,614X,MG19
896,14-00003044,Injured / Sick Animal,Phone,Closed,2014-01-07 16:09:29+00:00,2014-01-06 09:53:32+00:00,2014-01-07 15:11:26+00:00,2014-01-07 16:09:29+00:00,"4801 VINSON DR, AUSTIN, TX",4801,VINSON,AUSTIN,78745,TRAVIS,3102589.56123492,10052197.4878259,30.21780333,-97.78128113,"(30.21780333, -97.78128113)",0,644F,MG18
897,14-00003906,Code Compliance,Phone,Closed,2014-01-07 16:12:00+00:00,2014-01-07 10:53:16+00:00,2014-01-07 16:12:01+00:00,2014-01-07 16:12:00+00:00,"1714 ADINA ST, AUSTIN, TX",1714,ADINA,AUSTIN,78721,TRAVIS,3133946.86628577,10076328.2366883,30.28211777,-97.68020971,"(30.28211777, -97.68020971)",0,586L,MM23
898,14-00004068,Sign - New,Phone,Closed,2014-01-07 16:12:21+00:00,2014-01-07 15:21:50+00:00,2014-01-07 16:12:22+00:00,2014-01-07 16:12:21+00:00,"BERKMAN DR & BARBARA JORDAN BLVD, AUSTIN, TX",,BERKMAN DR & BARBARA JORDAN BLVD,AUSTIN,78723,TRAVIS,3127570.66249999,10083514.684375,30.30228856,-97.69986571,"(30.30228856, -97.69986571)",0,556W,ML25
899,14-00003901,Code Compliance,Phone,Closed,2014-01-07 16:14:18+00:00,2014-01-07 10:48:16+00:00,2014-01-07 16:14:19+00:00,2014-01-07 16:14:18+00:00,"5514 EVANS AVE, AUSTIN, TX",5514,EVANS,AUSTIN,78751,TRAVIS,3122354.55999302,10089335.4743154,30.31862739,-97.71595591,"(30.31862739, -97.71595591)",0,555M,MK26
